NV001	NV002	NV003	NV004	NV005	NV006	NV007	NV008	NV009	NT010	NT011	NT012	NT013	NT014	NT015	NT016	NT017	NT018	NH019	NH020	NH021	NH022	NH023	NH024	NH025	NH026	VU027	VU028	VU029	VU030	VU031	VU032	VU033	VU034	VU035	VO036	VO037	VO038	VO039	VO040	VO041	VO042	VO043	VD044	VD045	VD046	VD047	VD048	VD049	VD050	VD051	VD052	EM053	EM054	EM055	EM056	EM057	EM058	EM059	EM060	EM061	ES062	ES063	ES064	ES065	ES066	ES067	ES068	ES069	ES070	EV071	EV072	EV073	EV074	EV075	EV076	EV077	EV078	SN079	SN080	SN081	SN082	SN083	SN084	SN085	SN086	SN087	SV088	SV089	SV090	SV091	SV092	SV093	SV094	SV095	SM096	SM097	SM098	SM099	SM100	SM101	SM102	SM103	SM104	FF105	FF106	FF107	FF108	FF109	FF110	FF111	FF112	FL113	FL114	FL115	FL116	FL117	FL118	FL119	FL120	FM121	FM122	FM123	FM124	FM125	FM126	FM127	FM128	FM129	FM130	OTU_ID	pident	kingdom	phylum	class	order	family	genus	species	alternatives	redundancy
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	e9dd76caa34c20f969d6bbea37973eee216f47bd	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex echinata	Carex echinata, 7, 100.000, Carex sterilis, 2, 100.000, Carex exilis, 6,  99.543, Carex interior, 3,  99.543, Carex wiegandii, 1,  99.543, Carex wiegandii, 1,  99.091, Carex echinata, 5,  99.087, Carex exilis, 3,  99.087, Carex interior, 3,  99.087, Carex seorsa, 3,  99.087, Carex atlantica subsp. capillacea, 1,  99.087, Carex omiana, 1,  99.087, Carex ruthii, 1,  99.087, Carex echinata, 2,  98.630, Carex interior, 1,  98.630	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6417	0	0	0	0	96	0	0	0	0	1223	0	0	0	0	0	0	0	0	0	989	33897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0f005a5462d2b7bffcabec6a7bdf8b9d8db970d0	100	Viridiplantae	Streptophyta	NA	Ericales	Ericaceae	Vaccinium	Vaccinium myrtillus	Vaccinium myrtillus, 6, 100.000, Vaccinium parvifolium, 3,  99.558, Vaccinium caespitosum, 2,  99.558, Vaccinium ovatum, 1,  99.558, Vaccinium reticulatum, 1,  99.558, Vaccinium scoparium, 1,  99.558, Vaccinium smallii, 1,  99.558, Vaccinium yatabei, 1,  99.558, Vaccinium caespitosum, 2,  99.115, Vaccinium calycinum, 1,  99.115, Vaccinium dentatum, 1,  99.115, Vaccinium myrtillus, 1,  99.115, Vaccinium ovalifolium, 1,  99.115, Vaccinium reticulatum, 1,  99.115, Vaccinium reticulatum, 1,  99.107, Vaccinium erythrocarpum, 1,  98.678, Vaccinium membranaceum, 2,  98.673, Vaccinium deliciosum, 1,  98.673, Vaccinium myrtillus, 1,  98.673, Vaccinium ovatum, 1,  98.673	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68e39cc040dc6a6ed71e8e47a593412504e82bc9	99.558	Viridiplantae	Streptophyta	NA	Ericales	Ericaceae	Vaccinium	Vaccinium vitis-idaea	Vaccinium vitis-idaea, 1, 100.000, Vaccinium vitis-idaea, 3,  99.558, Vaccinium macrocarpon, 2,  99.115	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	b95ad421fbf07ee7bd0d276e744c54bca54dd67f	86.341	Viridiplantae	Streptophyta	NA	Solanales	Solanaceae	unmatched	unmatched_Solanaceae_sp	Solanum kitagawae, 1, 86.341	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415f2ee38bbba1c1bf22a12f7155d1fea25161f6	100	Viridiplantae	Streptophyta	NA	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia nodosa	Scrophularia nodosa, 11, 100.000, Scrophularia kakudensis,  1, 100.000, Scrophularia nodosa,  1,  99.057	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	0	31	127	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	1309	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46921f6164e345c8f72158de9e917e44da478ada	100	Viridiplantae	Streptophyta	NA	Fagales	Fagaceae	Quercus	Quercus robur	Quercus robur, 1, 100.000, Quercus pubescens, 2,  99.029, Quercus robur, 1,  99.029, Quercus petraea, 2,  98.544, Quercus robur, 2,  98.544, Quercus faginea, 1,  98.544, Quercus hartwissiana, 1,  98.544, Quercus protoroburoides, 1,  98.544, Quercus pubescens, 1,  98.544, Quercus pyrenaica, 1,  98.529, Quercus hartwissiana, 5,  98.058, Quercus petraea, 3,  98.058, Quercus canariensis, 1,  98.058, Quercus infectoria, 1,  98.058, Quercus robur, 1,  98.058	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4b4b75f01aa34ee28236f0c6a9b8d14d2c6d7636	99.519	Viridiplantae	Streptophyta	NA	Fagales	Fagaceae	Quercus	Quercus hartwissiana	Quercus hartwissiana, 1, 99.519, Quercus petraea, 1, 99.034, Quercus canariensis, 1, 98.068, Quercus faginea, 1, 98.068, Quercus petraea, 1, 98.068, Quercus pubescens, 1, 98.068, Quercus serrata, 1, 98.068, Quercus pubescens, 2, 97.585, Quercus serrata, 2, 97.585, Quercus canariensis, 1, 97.585, Quercus cedrosensis, 1, 97.585, Quercus dentata, 1, 97.585, Quercus faginea, 1, 97.585, Quercus monimotricha, 1, 97.585, Quercus petraea, 1, 97.585, Quercus robur, 1, 97.585	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8465	0	0	0	23	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	4521	142	0	0	789	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	520	0	0	34	287	0	0	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	209	0	0	0	0	0	0	0	7	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f3d05280a8c9b3b1ae728602e1e6e67204291457	100	Viridiplantae	Streptophyta	NA	Fagales	Fagaceae	Quercus	ambiguous_Quercus_sp	Quercus infectoria, 4, 100.000, Quercus frainetto, 3, 100.000, Quercus pubescens, 3, 100.000, Quercus robur, 3, 100.000, Quercus hartwissiana, 2, 100.000, Quercus pyrenaica, 1, 100.000, Quercus infectoria, 1,  99.512, Quercus petraea, 6,  99.510, Quercus infectoria, 3,  99.510, Quercus pubescens, 3,  99.510, Quercus faginea, 2,  99.510, Quercus frainetto, 1,  99.510, Quercus macranthera, 1,  99.510, Quercus pyrenaica, 1,  99.510, Quercus robur, 1,  99.510, Quercus faginea, 1,  99.507, Quercus robur, 1,  99.024, Quercus petraea, 1,  99.020, Quercus pubescens, 1,  99.020, Quercus robur, 1,  99.020	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	4071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30c8c63fe82c3ab86136c32e529be90513adc148	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex elongata	Carex elongata, 6, 100	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	885	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	676	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	900fc578f3d363872d7b88f117c03d2e88052e95	99.038	Viridiplantae	Streptophyta	NA	Rosales	Rosaceae	Rubus	Rubus idaeus	Rubus idaeus, 5, 99.038, Rubus coreanus, 2, 98.077, Rubus alexeterius, 1, 98.077, Rubus lasiostylus, 1, 98.077, Rubus pseudopileatus, 1, 98.077, Rubus subtibetanus var. glandulosus, 1, 98.077	1
0	0	0	0	0	615	0	0	0	25	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	1065	0	0	1327	544	0	0	0	0	0	0	0	0	0	0	0	16	0	2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469	0	0	0	0	0	1001	0	0	0	0	0	0	0	0	0	0	0	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	2203	0	0	0	0	0	438	0	356	0	0	4ef41fd5e8d15a4aa7d415d60145c21b354a3cf8	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Dactylis	Dactylis glomerata	Dactylis glomerata, 11, 100.000, Dactylis glomerata,  1,  99.531	1
0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	16	25	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	13	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	22	0	0	0	0	0	b1dff96704ba1dc15f4b74d66fc6e478d4603f57	98.585	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Agrostis	ambiguous_Agrostis_sp	Agrostis canina, 16, 98.585, Agrostis stolonifera,  9, 98.585, Agrostis clavata,  3, 98.585, Agrostis mertensii,  2, 98.585, Agrostis imbecilla,  1, 98.585, Agrostis muscosa,  1, 98.585, Agrostis pallens,  1, 98.585, Agrostis petriei,  1, 98.585, Agrostis vinealis,  1, 98.585, Alopecurus geniculatus,  1, 98.585, Lachnagrostis ammobia,  1, 98.585, Agrostis stolonifera,  2, 98.113	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	56801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	e765e437f0afb832e1701edb9ef19d73cec6891c	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Phalaris	Phalaris arundinacea	Phalaris arundinacea, 2, 100.000, Phalaris rotgesii, 2, 100.000, Phalaris arundinacea, 2,  99.065, Phalaris arundinacea, 6,  98.598, Phalaris caesia, 1,  98.598, Phalaris peruviana, 1,  98.578, Phalaris arundinacea, 6,  98.131, Phalaris caesia, 1,  98.131, Phalaris arundinacea, 1,  98.113	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	7114	0	0	0	0	0	783	0	180	0	0	2218b4031dec7147c85c1a0d0097c0e226241dd1	100	Viridiplantae	Streptophyta	NA	Apiales	Apiaceae	Anthriscus	Anthriscus sylvestris	Anthriscus sylvestris, 10, 100.000, Anthriscus velutina,  1, 100.000, Anthriscus sylvestris, 13,  99.111, Anthriscus schmalhausenii,  1,  99.111, Anthriscus sylvestris,  1,  99.103, Anthriscus sylvestris,  6,  98.667, Anthriscus lamprocarpa,  1,  98.667, Anthriscus nitida,  1,  98.667, Anthriscus sylvestris subsp. alpina,  1,  98.667, Anthriscus sylvestris,  3,  98.222	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5c185f03c31858c7e4d18b571949e860d96c5ef8	95.814	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Bromus	unmatched_Bromus_sp	Bromus anomalus, 1, 95.814, Bromus benekenii, 1, 95.814, Bromus exaltatus, 1, 95.814, Bromus lanatipes, 1, 95.814, Bromus porteri, 1, 95.814, Bromus ramosus, 1, 95.814, Bromus pseudolaevipes, 1, 95.370, Bromus anomalus, 1, 95.349, Bromus frondosus, 1, 95.349, Bromus ramosus, 1, 95.349, Bromus vulgaris, 1, 94.907, Bromus grandis, 3, 94.884, Bromus attenuatus, 1, 94.884, Bromus mucroglumis, 1, 94.884, Bromus nottowayanus, 3, 94.419, Bromus pubescens, 2, 94.419, Bromus benekenii, 1, 94.419, Bromus remotiflorus, 1, 94.419, Bromus pseudolaevipes, 1, 94.393, Bromus suksdorfii, 1, 94.340, Brachyelytrum erectum, 1, 93.953, Bromus latiglumis, 1, 93.953, Bromus pubescens, 1, 93.953	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	282	0	0	0	0	0	0	94	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	1202	0	3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5ffa5b82004945e69957823ab481f245caa113e4	99.065	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Holcus	Holcus mollis	Holcus mollis, 1, 99.533, Holcus mollis, 1, 99.065	1
0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e06fac0a8edce9da057fc34a169c5f7eda2b3c6	100	Viridiplantae	Streptophyta	NA	Brassicales	Brassicaceae	Brassica	Brassica carinata	Brassica carinata,  3, 100.000, Brassica oleracea,  1, 100.000, Brassica carinata,  1,  99.459, Brassica cretica,  1,  99.459, Brassica oleracea var. viridis,  1,  99.459, Thlaspi cilicicum,  1,  99.459, Brassica oleracea, 10,  98.919, Brassica napus,  5,  98.919, Brassica oleracea var. capitata,  2,  98.919, Lactuca sativa,  2,  98.919, Brassica oleracea var. gongylodes,  1,  98.919, Brassica oleracea var. italica,  1,  98.919, Brassica rapa,  1,  98.919, Brassica oleracea,  4,  98.378	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5fa297674b81b1804871c2465288f9cc983a8672	98.19	Viridiplantae	Streptophyta	NA	Caryophyllales	Caryophyllaceae	Pseudostellaria	Pseudostellaria heterophylla	Pseudostellaria heterophylla, 6, 98.190, Pseudostellaria heterophylla, 5, 97.738, Pseudostellaria palibiniana, 2, 97.285, Pseudostellaria heterophylla, 1, 96.396, Pseudostellaria davidii, 1, 96.380	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cb06d04b24b55606028466f1cebaab88dba01d56	84.804	Viridiplantae	Streptophyta	NA	Ranunculales	unmatched	unmatched	unmatched_Ranunculales_sp	Anemone baldensis, 1, 84.804	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d5cad9430128484d516c9df30f54d2daa78978c1	87.143	Viridiplantae	Streptophyta	NA	Ranunculales	Ranunculaceae	unmatched	unmatched_Ranunculaceae_sp	Anemone stolonifera,  1, 87.143, Anemone multiceps,  1, 87.081, Anemone quinquefolia,  2, 86.667, Anemone nemorosa,  1, 86.667, Anemone raddeana,  1, 86.603, Anemone drummondii,  1, 86.473, Anemone baldensis,  1, 86.408, Anemone raddeana, 14, 86.190, Anemone pendulisepala,  1, 86.190, Anemone quinquefolia,  1, 86.190, Anemone reflexa,  1, 86.190, Anemone thomsonii,  1, 86.124, Anemone amurensis,  2, 85.782, Anemone raddeana,  7, 85.714, Anemone quinquefolia,  1, 85.714, Anemone sylvestris,  1, 85.714, Anemone amurensis,  3, 85.308	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ea8cc283c78f916d647236c3cfc1d311dd0f05ad	91.928	Viridiplantae	Streptophyta	NA	Fagales	Fagaceae	Fagus	unmatched_Fagus_sp	Fagus engleriana,  1, 92.035, Fagus engleriana,  1, 91.928, Fagus engleriana,  1, 91.593, Fagus japonica,  1, 91.593, Fagus japonica,  1, 91.518, Fagus japonica,  1, 91.480, Fagus grandifolia,  1, 91.441, Fagus longipetiolata,  1, 91.150, Fagus engleriana,  1, 91.111, Fagus engleriana,  4, 91.071, Fagus longipetiolata,  1, 91.071, Fagus grandifolia,  3, 91.031, Fagus japonica,  3, 91.031, Fagus engleriana,  1, 91.031, Fagus grandifolia, 13, 90.991, Fagus sylvatica,  1, 90.991, Fagus hayatae,  4, 90.708, Fagus longipetiolata,  1, 90.708	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9fdc31eeed1aa6887fbf6ae1f8e115e8f635aab7	100	Viridiplantae	Streptophyta	NA	Asterales	Asteraceae	Crepis	Crepis paludosa	Crepis paludosa, 2, 100.000, Crepis paludosa, 1,  99.556, Crepis paludosa, 1,  99.111	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	b614d06b24429e86f12bd8bf093b1a7a5478b381	98.529	Viridiplantae	Streptophyta	NA	Rosales	Rosaceae	Prunus	Prunus padus	Prunus padus, 1, 99.020, Prunus padus, 7, 98.529, Prunus padus, 1, 98.492, Prunus padus, 1, 98.039, Prunus padus, 1, 97.549, Prunus virginiana, 3, 97.073, Prunus obtusata, 2, 97.059, Prunus brachypoda, 1, 97.059, Prunus cornuta, 1, 97.059	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48d6ce0fab0413a0c98a43c4212633edc927d9b4	98.859	Viridiplantae	Streptophyta	Tetraphidopsida	Tetraphidales	Tetraphidaceae	Tetraphis	Tetraphis pellucida	Tetraphis pellucida, 2, 98.859	1
0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	78	0	0	0	0	0	0	0	0	0	0	0	cea4e31183c5d947db10615262f9d7728b6382ee	100	Viridiplantae	Streptophyta	NA	Myrtales	Lythraceae	Lythrum	Lythrum salicaria	Lythrum salicaria, 11, 100.000, Lythrum salicaria,  2,  99.078, Lythrum salicaria,  1,  98.624, Lythrum virgatum,  2,  98.618, Lythrum virgatum,  1,  98.157	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51cde11ca3edcbae0d7baa4dd264a7bd90ec92a5	100	Viridiplantae	Streptophyta	NA	Fagales	Betulaceae	Carpinus	Carpinus betulus	Carpinus betulus, 8, 100	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82f1be0565d4b7bad25eb9ddfb124d87aeba9016	99.519	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Milium	Milium effusum	Milium effusum, 1, 100.000, Milium effusum, 4,  99.524, Milium effusum, 2,  99.519	1
